participant_id,wave_month,examination_stress,academic_pressure,homework_burden,school_climate,bullying_exposure,harsh_discipline,educational_aspirations,fear_of_failure,teacher_support,counselling_access,household_assets,food_insecurity,economic_strain,employment_pressure,financial_stress,digital_access,household_instability,internalised_stigma,community_stigma,family_stigma,school_stigma,mental_health_literacy,help_seeking_intention,help_seeking_behaviour,awareness_of_services,resilience_score,social_support,family_connectedness,peer_support,community_connectedness,religious_support,school_belonging
NEPS-TAN-0123,24,5.6,6.2,7.9,Supportive,Multiple,Rarely,Vocational,0.6,2.7,Yes,3,Severe,2.5,,8.9,Smartphone,Some instability,6.3,2.6,8.6,1.8,19.0,Maybe,Informal,,19.4,14.4,3.8,13.0,8.0,4.8,13.5
NEPS-TAN-0124,6,1.4,4.0,6.8,Hostile,Verbal,Sometimes,Undecided,3.0,0.2,No,4,Moderate,7.2,Financial need,2.1,Shared,Some instability,0.8,8.7,8.2,2.9,19.6,Maybe,Informal,Some,94.6,7.5,5.8,17.5,3.7,15.8,14.4
NEPS-TAN-0124,12,3.7,5.4,1.9,Supportive,,Never,Undecided,3.8,4.1,No,9,,7.7,,3.7,Basic phone,Some instability,3.3,9.7,4.7,8.3,1.2,No,Religious,Good,29.0,12.8,19.9,5.8,4.1,4.3,19.4
NEPS-TAN-0124,18,8.2,1.9,5.3,Hostile,Physical,Never,Undecided,7.3,8.1,Yes,2,,7.1,Financial need,5.3,Smartphone,Highly unstable,0.5,9.8,2.4,0.9,13.6,Maybe,Informal,Good,40.5,6.5,4.5,17.6,17.1,14.5,19.1
NEPS-TAN-0124,24,9.2,6.1,5.0,Neutral,Cyber,Never,Undecided,9.6,8.6,Don't know,16,,0.1,Family expects,2.1,Smartphone,Stable,5.9,3.3,4.2,5.5,16.8,No,Professional,Good,68.8,6.7,12.7,9.9,14.6,16.5,11.9
NEPS-TAN-0125,6,9.6,9.1,9.2,Hostile,Verbal,Often,Employment,6.1,3.5,Yes,2,Moderate,6.0,,8.7,Shared,Stable,5.4,2.3,4.0,4.8,16.8,No,Informal,Some,19.5,16.3,3.2,4.3,12.0,3.0,4.8
NEPS-TAN-0125,12,2.8,3.4,0.8,Neutral,,Sometimes,Vocational,5.2,4.1,Don't know,1,Moderate,6.3,Self pressure,2.4,,Some instability,4.4,7.9,0.5,6.9,2.3,Yes,,Good,93.9,18.9,17.5,1.1,17.7,7.2,8.0
NEPS-TAN-0125,18,6.1,8.2,7.6,Neutral,Verbal,Often,University,3.2,7.5,Yes,5,Mild,2.5,Self pressure,3.6,,Highly unstable,5.5,4.4,1.1,6.3,9.7,No,Informal,,21.1,10.5,5.3,15.0,0.8,4.8,17.9
NEPS-TAN-0125,24,0.0,5.3,4.5,Supportive,Physical,Sometimes,Vocational,4.8,6.7,Don't know,16,Mild,4.1,Family expects,2.3,Shared,Highly unstable,7.2,0.5,6.7,4.5,13.9,No,Professional,,36.8,11.3,14.2,16.1,5.7,3.6,0.3
NEPS-TAN-0126,6,10.0,9.9,5.8,Supportive,Cyber,Often,Undecided,8.7,6.6,Don't know,20,Severe,0.9,Self pressure,1.5,Shared,Highly unstable,3.8,9.5,2.5,3.3,2.1,Yes,Religious,,61.9,19.5,3.9,3.5,3.8,3.7,15.6
NEPS-TAN-0126,12,8.2,2.9,1.4,Neutral,Cyber,Never,Undecided,6.2,0.2,Don't know,15,Mild,4.0,,4.6,,Stable,6.4,1.7,2.2,5.6,19.9,Yes,Informal,Some,67.0,12.0,7.2,4.9,19.0,2.8,17.9
NEPS-TAN-0126,18,7.6,8.4,9.8,Supportive,Physical,Often,University,9.8,9.0,Don't know,19,Severe,3.4,Family expects,4.1,Shared,Highly unstable,6.8,4.3,2.7,7.8,7.6,Maybe,Religious,Some,63.0,18.5,4.3,11.2,16.2,2.0,16.6
NEPS-TAN-0126,24,8.8,7.7,8.1,Neutral,Multiple,Sometimes,University,2.5,1.9,No,12,Mild,2.4,Self pressure,8.5,Shared,Highly unstable,9.0,8.5,8.3,1.6,15.0,Yes,Professional,,85.2,8.7,7.8,17.7,1.3,1.1,16.7
NEPS-TAN-0127,6,7.6,5.0,0.8,Hostile,Verbal,Sometimes,University,0.5,0.7,Don't know,1,Moderate,0.8,,8.6,Shared,Stable,4.5,7.7,8.6,5.2,17.4,Maybe,,,14.4,14.6,4.4,5.6,0.3,9.9,8.9
NEPS-TAN-0127,12,2.8,1.6,7.1,Neutral,Verbal,Often,Undecided,6.7,6.0,No,0,,7.5,Financial need,7.2,,Some instability,9.2,9.8,5.7,9.3,1.3,Maybe,Professional,Some,93.7,13.5,5.3,19.4,4.0,9.1,1.8
NEPS-TAN-0127,18,1.3,9.3,3.6,Supportive,Verbal,Sometimes,Undecided,1.1,5.4,Yes,14,,2.0,Family expects,6.8,Smartphone,Highly unstable,1.6,3.8,2.2,4.2,16.5,No,Religious,Good,46.8,10.9,19.5,7.5,3.8,8.9,17.8
NEPS-TAN-0127,24,5.5,3.1,5.9,Hostile,Verbal,Sometimes,University,1.4,4.0,Don't know,1,,4.3,Self pressure,9.9,Basic phone,Some instability,2.0,2.5,1.0,4.7,2.2,Yes,,,79.1,13.3,3.4,3.7,0.3,3.2,1.8
NEPS-TAN-0128,6,4.9,8.2,5.4,Supportive,,Rarely,Employment,5.2,9.7,Yes,18,Moderate,7.3,Financial need,7.8,,Stable,7.6,8.7,2.3,8.2,4.9,Yes,Informal,,68.2,6.4,0.6,4.6,15.0,19.2,0.5
NEPS-TAN-0128,12,7.9,5.9,7.2,Neutral,Cyber,Never,Undecided,4.8,0.6,No,7,Severe,5.2,Family expects,8.6,Smartphone,Some instability,7.6,3.8,1.4,6.6,3.4,Yes,Religious,Some,67.4,1.7,7.9,17.5,7.3,15.5,10.8
NEPS-TAN-0128,18,4.5,1.0,2.6,Hostile,Verbal,Never,Vocational,0.7,5.7,No,18,Severe,9.7,,5.6,Shared,Stable,4.3,6.1,2.9,5.5,0.3,Yes,Informal,Good,85.1,16.0,19.0,13.8,4.6,16.8,8.7
NEPS-TAN-0128,24,7.2,7.2,2.5,Neutral,Verbal,Sometimes,Employment,8.5,6.1,Don't know,20,,6.5,Self pressure,3.5,,Stable,7.0,4.4,3.6,1.8,17.9,Maybe,,Some,47.8,10.8,19.4,3.7,18.7,9.0,7.6
NEPS-TAN-0129,6,0.8,6.1,7.2,Hostile,Cyber,Often,Undecided,3.8,1.5,Don't know,18,Severe,5.1,Family expects,8.4,Basic phone,Some instability,5.2,2.0,9.9,0.4,12.9,Maybe,Professional,Some,64.4,13.6,15.8,7.4,13.9,17.7,13.3
NEPS-TAN-0129,12,8.7,7.6,3.9,Hostile,Multiple,Sometimes,Undecided,5.7,0.3,Yes,5,Moderate,9.0,Family expects,7.8,Shared,Some instability,2.7,1.8,5.2,4.6,7.9,Yes,Religious,,29.4,12.8,12.7,2.7,10.7,11.5,5.4
NEPS-TAN-0129,18,3.9,8.7,8.7,Supportive,Multiple,Never,Employment,4.0,2.6,Don't know,10,Mild,5.3,Self pressure,7.2,,Stable,9.1,3.4,1.7,5.8,8.1,No,Informal,,22.2,10.6,15.6,7.4,4.5,19.8,10.1
NEPS-TAN-0129,24,5.6,3.9,3.7,Hostile,Cyber,Sometimes,Undecided,9.5,5.6,Yes,19,Moderate,7.6,Self pressure,8.2,Basic phone,Stable,1.9,6.3,1.2,6.8,10.2,No,Professional,Good,91.4,12.0,3.3,4.0,16.7,6.7,4.7
NEPS-TAN-0130,6,7.9,0.9,3.6,Neutral,Physical,Never,Employment,2.9,1.1,No,6,,2.2,Family expects,3.7,Basic phone,Some instability,4.8,8.5,5.2,2.4,8.5,Maybe,Professional,Good,96.0,5.3,16.9,13.9,12.9,2.2,19.0
NEPS-TAN-0130,12,7.9,0.4,3.5,Neutral,Cyber,Never,Undecided,5.6,6.1,Yes,15,,2.7,Family expects,2.4,Shared,Some instability,1.6,1.4,3.3,8.1,16.2,Maybe,,Good,95.6,17.3,11.7,8.3,15.1,10.8,5.6
NEPS-TAN-0130,18,8.6,1.4,7.1,Hostile,Physical,Sometimes,Employment,7.3,4.2,No,10,Moderate,1.8,Family expects,3.0,Smartphone,Stable,8.1,4.3,3.3,1.4,17.0,Yes,Professional,Good,80.2,7.5,4.6,12.9,4.6,19.2,2.6
NEPS-TAN-0130,24,8.8,8.8,8.3,Neutral,Physical,Never,Vocational,0.1,3.4,Yes,16,Mild,6.3,Financial need,5.6,Basic phone,Highly unstable,1.0,3.0,8.5,5.2,7.7,No,,Good,50.0,17.0,19.8,4.4,9.0,12.7,8.8
NEPS-TAN-0131,6,9.5,6.4,1.5,Supportive,Verbal,Sometimes,Vocational,9.2,2.9,Yes,16,Mild,8.1,Family expects,7.1,Smartphone,Highly unstable,1.3,8.4,1.3,6.1,17.6,No,Professional,,30.5,1.9,7.5,0.2,1.8,4.9,5.2
NEPS-TAN-0131,12,1.6,7.2,4.6,Supportive,Multiple,Rarely,Undecided,4.0,7.1,Don't know,14,Mild,7.9,Self pressure,4.8,Shared,Some instability,7.5,3.6,6.3,4.8,7.6,No,Professional,Some,14.2,1.8,16.3,17.1,14.8,7.6,13.2
NEPS-TAN-0131,18,2.4,1.0,0.5,Supportive,Cyber,Never,Undecided,1.8,4.6,Yes,6,Severe,7.9,Family expects,9.3,Basic phone,Stable,3.3,1.7,5.8,5.7,12.3,No,,Good,95.5,14.7,16.0,13.1,11.7,12.8,4.7
NEPS-TAN-0131,24,5.5,2.4,1.7,Hostile,Physical,Rarely,Vocational,3.2,9.4,No,13,,4.9,Financial need,7.4,,Stable,1.6,3.9,2.5,0.2,6.7,Maybe,,,71.5,2.3,17.9,12.1,17.0,11.6,0.1
NEPS-TAN-0132,6,5.7,4.4,1.6,Neutral,Verbal,Often,Undecided,7.2,2.1,Don't know,10,Mild,5.8,Family expects,1.3,Smartphone,Highly unstable,7.5,1.0,7.9,4.0,15.8,Yes,Informal,Good,3.8,0.9,15.2,9.8,16.2,13.7,9.3
NEPS-TAN-0132,12,5.0,8.6,4.4,Hostile,Verbal,Sometimes,Employment,1.8,6.4,No,1,,2.0,Self pressure,9.8,Basic phone,Some instability,6.5,8.1,8.6,5.7,2.2,Yes,Religious,Good,95.4,17.4,11.4,18.6,1.9,15.6,12.9
NEPS-TAN-0132,18,1.7,9.3,9.4,Hostile,Physical,Never,University,3.0,4.8,Don't know,16,Mild,0.6,Family expects,9.1,,Some instability,0.8,6.9,5.0,6.1,2.3,Maybe,Professional,,15.1,3.0,4.1,2.4,13.7,14.0,9.2
NEPS-TAN-0132,24,4.7,6.6,0.5,Hostile,,Never,University,3.8,1.0,Yes,1,,6.2,,4.5,Shared,Highly unstable,7.4,5.3,4.4,2.5,18.5,No,Informal,Good,29.4,3.8,7.6,4.2,0.3,3.6,13.0
NEPS-TAN-0133,6,6.7,3.0,5.2,Supportive,Physical,Rarely,University,0.9,0.2,Don't know,12,Mild,9.2,,5.8,Shared,Stable,1.5,2.9,1.3,8.4,11.8,No,Religious,Some,72.2,16.8,1.3,14.8,13.1,16.1,4.3
NEPS-TAN-0133,12,6.7,6.0,1.3,Hostile,Multiple,Often,University,7.8,2.3,No,3,Mild,2.8,Financial need,9.4,Shared,Highly unstable,3.7,3.1,9.2,2.1,0.5,Yes,Informal,Good,14.1,9.6,1.1,2.5,12.3,9.6,11.2
NEPS-TAN-0133,18,2.8,1.7,6.2,Neutral,,Often,Undecided,8.6,0.2,Yes,4,Mild,8.6,,3.4,Shared,Stable,8.3,6.8,6.4,2.2,14.2,Maybe,Professional,Good,5.9,0.3,7.3,18.1,19.1,11.3,15.4
NEPS-TAN-0133,24,4.5,4.2,7.9,Hostile,,Sometimes,Undecided,5.9,7.8,No,11,Moderate,4.3,Family expects,9.5,Shared,Some instability,8.4,1.4,8.1,4.6,0.1,Yes,Professional,Good,79.7,10.3,0.8,0.5,18.2,15.9,11.1
NEPS-TAN-0134,6,1.0,4.0,7.6,Supportive,Cyber,Rarely,Undecided,5.2,5.4,Don't know,3,Moderate,4.5,Family expects,5.9,Smartphone,Some instability,7.0,4.6,2.0,0.4,9.1,Yes,Professional,Some,71.3,6.6,19.4,16.3,5.8,19.4,19.1
NEPS-TAN-0134,12,4.9,2.0,4.0,Supportive,Verbal,Never,University,5.7,1.8,Don't know,16,Moderate,4.5,Financial need,6.0,,Stable,2.0,5.6,3.3,10.0,16.1,Yes,,Good,82.3,18.4,8.8,5.1,8.7,7.9,16.5
NEPS-TAN-0134,18,0.8,5.9,5.2,Supportive,Cyber,Never,University,0.6,2.7,No,13,,3.1,Self pressure,6.3,Smartphone,Stable,8.0,0.5,5.9,6.7,2.5,Maybe,Professional,Good,74.9,5.3,4.7,15.4,11.0,16.4,11.3
NEPS-TAN-0134,24,7.0,7.1,7.0,Hostile,,Sometimes,Vocational,6.7,7.1,No,5,,2.6,,8.1,Shared,Highly unstable,8.3,8.2,9.3,4.0,12.1,Maybe,Informal,,6.5,9.3,8.8,2.4,8.3,12.1,15.0
NEPS-TAN-0135,6,1.0,9.1,9.6,Supportive,Verbal,Often,Employment,9.5,4.9,Don't know,8,Mild,2.3,Family expects,7.6,,Stable,2.1,6.9,5.2,5.9,5.8,No,Professional,,44.6,0.3,14.2,18.2,3.3,8.6,19.8
NEPS-TAN-0135,12,6.6,0.3,4.7,Hostile,Cyber,Rarely,University,0.9,0.5,Yes,0,Moderate,1.0,,2.4,,Stable,9.0,0.8,4.4,0.2,16.7,No,Religious,,50.8,16.3,17.0,19.4,18.6,17.9,6.1
NEPS-TAN-0135,18,1.4,7.6,4.5,Neutral,Multiple,Rarely,Undecided,9.7,3.7,Yes,17,Mild,0.6,,2.6,Smartphone,Some instability,4.7,4.7,0.9,8.4,16.8,Maybe,Professional,Some,59.6,1.8,13.0,1.7,3.2,17.8,13.5
NEPS-TAN-0135,24,5.9,7.9,6.0,Neutral,Multiple,Rarely,Undecided,7.3,3.9,Don't know,15,,2.7,Self pressure,2.3,Smartphone,Some instability,9.0,0.9,5.8,1.1,8.5,Maybe,Informal,Good,48.8,13.5,16.2,11.1,4.5,14.5,7.1
NEPS-TAN-0136,6,7.8,4.6,8.0,Hostile,Cyber,Rarely,Employment,6.4,8.8,No,20,Moderate,8.4,Financial need,3.8,Basic phone,Highly unstable,2.6,6.1,0.3,4.5,6.2,Yes,,Good,15.3,6.8,7.7,3.2,18.7,11.6,4.9
NEPS-TAN-0136,12,6.3,2.8,5.5,Supportive,Multiple,Rarely,Employment,5.3,5.3,Don't know,7,,8.8,Family expects,9.9,,Some instability,1.5,9.9,5.3,6.0,1.4,Yes,Professional,Good,30.0,4.3,16.6,11.7,15.1,14.5,7.2
NEPS-TAN-0136,18,7.6,6.0,8.1,Supportive,Cyber,Never,Vocational,2.1,7.2,Yes,10,Mild,9.8,,9.2,Shared,Highly unstable,5.1,4.0,7.8,7.0,18.2,Maybe,Religious,Some,49.6,5.2,12.3,8.6,13.0,17.5,13.9
NEPS-TAN-0136,24,2.7,7.9,4.2,Supportive,Cyber,Often,University,7.7,1.3,No,19,,5.5,,8.7,,Highly unstable,1.5,2.7,4.4,4.1,17.0,Yes,Informal,Some,62.3,18.4,12.5,18.9,10.9,12.3,10.8
NEPS-TAN-0137,6,8.0,2.5,9.8,Neutral,Multiple,Often,Employment,9.3,3.8,No,2,Moderate,3.4,Self pressure,9.8,Smartphone,Stable,1.2,1.3,6.0,1.8,16.9,Maybe,Religious,Good,69.7,7.6,13.9,7.0,1.4,1.6,13.7
NEPS-TAN-0137,12,0.6,8.3,5.4,Hostile,Cyber,Rarely,Undecided,3.1,4.1,Don't know,20,Mild,1.0,Self pressure,3.3,Smartphone,Some instability,4.9,0.5,5.9,6.5,6.0,Yes,Religious,,97.1,5.0,0.9,18.4,20.0,13.6,5.5
NEPS-TAN-0137,18,9.0,8.6,6.1,Neutral,Cyber,Often,University,3.3,4.4,Yes,0,Moderate,3.1,Self pressure,4.9,,Some instability,5.4,0.3,4.5,9.5,15.4,Yes,Informal,,80.5,0.6,2.6,17.1,7.4,16.0,17.5
NEPS-TAN-0137,24,7.8,8.5,1.8,Neutral,Physical,Sometimes,University,1.1,6.3,Don't know,19,Moderate,2.3,,0.1,,Stable,8.6,1.2,1.5,1.8,15.2,Maybe,,Some,69.4,9.5,8.0,15.3,12.3,7.8,2.1
NEPS-TAN-0138,6,1.8,7.1,1.0,Neutral,Multiple,Sometimes,Undecided,9.9,0.1,Don't know,0,,4.7,Financial need,4.8,,Highly unstable,1.3,8.7,1.7,6.0,18.8,Maybe,Professional,Some,44.6,19.9,8.2,5.3,3.3,16.2,1.5
NEPS-TAN-0138,12,7.3,9.2,0.5,Hostile,Physical,Rarely,Undecided,3.4,4.3,Don't know,18,Severe,8.7,,4.6,Shared,Highly unstable,1.7,9.8,9.5,1.7,2.6,No,Informal,,32.4,5.1,15.9,19.6,5.4,0.6,18.9
NEPS-TAN-0138,18,2.5,6.5,2.9,Neutral,Physical,Rarely,Vocational,8.5,0.8,Yes,6,Mild,9.3,Financial need,2.9,,Highly unstable,9.4,7.3,9.8,4.5,18.0,Maybe,Informal,Good,66.4,12.9,13.6,3.3,3.4,3.8,16.7
NEPS-TAN-0138,24,5.4,6.9,8.2,Neutral,Physical,Never,University,8.0,0.7,No,7,,2.5,Family expects,0.3,Basic phone,Some instability,7.2,5.0,1.4,6.2,4.6,Yes,Religious,Good,3.6,18.4,14.0,12.7,2.1,1.4,17.5
NEPS-TAN-0139,6,4.4,5.1,5.1,Supportive,Cyber,Sometimes,Vocational,2.8,2.5,Don't know,11,Moderate,2.6,,8.3,Basic phone,Highly unstable,8.8,6.9,4.8,6.2,9.0,No,Professional,Good,64.2,13.0,18.2,14.5,6.4,12.9,2.5
NEPS-TAN-0139,12,5.4,9.6,5.1,Neutral,Multiple,Often,Undecided,9.9,5.3,Yes,19,,3.1,Self pressure,4.8,Basic phone,Some instability,1.0,8.4,6.8,2.5,4.7,Yes,,,25.3,5.4,18.1,16.6,13.0,11.8,3.3
NEPS-TAN-0139,18,2.4,5.7,1.0,Supportive,Multiple,Often,University,3.9,8.2,Don't know,6,Mild,5.2,,7.1,Basic phone,Stable,1.5,0.4,1.2,1.9,3.5,Yes,Professional,Good,69.2,7.7,8.7,2.3,18.2,10.2,12.6
NEPS-TAN-0139,24,6.7,5.6,8.0,Neutral,Cyber,Never,University,5.5,8.2,Yes,11,Severe,8.0,Self pressure,0.6,Basic phone,Highly unstable,2.9,3.2,2.4,9.4,11.8,Yes,,Some,42.1,15.0,17.1,12.8,3.9,6.2,17.3
NEPS-TAN-0140,6,5.9,8.3,7.9,Supportive,,Rarely,University,4.6,7.5,Yes,0,Moderate,8.2,Self pressure,9.4,,Some instability,8.3,3.3,9.0,0.5,8.7,No,,Some,26.9,1.5,18.1,7.9,7.4,17.4,14.2
NEPS-TAN-0140,12,7.0,8.9,9.4,Neutral,,Often,Employment,1.0,6.1,Don't know,8,Severe,0.4,,3.7,Basic phone,Some instability,4.2,2.0,5.5,3.8,14.5,No,,Good,38.8,9.2,0.3,4.7,8.7,11.1,18.0
NEPS-TAN-0140,18,5.7,4.7,10.0,Hostile,Cyber,Never,Employment,0.3,8.0,No,5,Moderate,4.5,,5.7,,Stable,6.9,2.4,0.2,0.9,8.6,No,Religious,Some,84.9,12.6,11.5,16.6,3.7,0.3,19.6
NEPS-TAN-0140,24,5.5,0.1,9.4,Hostile,Physical,Rarely,University,7.8,3.6,Don't know,10,,4.6,Financial need,2.9,Smartphone,Highly unstable,7.5,4.9,3.9,1.8,1.5,No,Informal,Some,9.2,14.3,8.1,2.8,5.3,3.3,12.1
NEPS-TAN-0141,6,4.8,5.1,0.7,Supportive,Physical,Sometimes,Employment,9.2,1.1,Don't know,11,Moderate,3.7,,3.2,Basic phone,Stable,8.4,1.4,8.4,3.7,16.6,No,Professional,,5.0,12.6,4.4,14.1,6.8,5.5,1.1
NEPS-TAN-0141,12,1.7,8.3,2.8,Neutral,Verbal,Rarely,Employment,8.9,8.9,No,0,,0.9,Family expects,1.6,Shared,Highly unstable,4.5,0.9,9.9,0.7,18.8,No,Religious,Good,48.1,1.2,7.0,11.2,14.0,19.0,1.8
NEPS-TAN-0141,18,5.7,9.7,6.1,Neutral,,Never,Employment,1.9,0.8,Yes,11,Mild,9.5,Financial need,0.5,Basic phone,Stable,0.4,4.6,8.1,5.9,13.6,Yes,,Some,90.6,16.6,13.1,17.5,11.5,6.2,14.2
NEPS-TAN-0141,24,7.0,2.3,6.5,Hostile,Multiple,Often,Undecided,5.9,5.7,No,11,Mild,6.0,Self pressure,9.6,Smartphone,Some instability,8.4,0.9,6.2,7.2,18.5,Maybe,Informal,Some,81.1,1.7,18.0,14.5,1.4,5.2,0.9
NEPS-TAN-0142,6,3.5,5.6,6.1,Supportive,Verbal,Never,Undecided,8.9,2.1,Don't know,11,Severe,2.6,Family expects,3.4,Basic phone,Some instability,5.3,4.1,2.7,5.5,0.8,Maybe,,Good,58.8,4.4,14.4,5.0,6.0,10.8,3.9
NEPS-TAN-0142,12,3.0,1.8,8.0,Neutral,Physical,Often,Vocational,5.4,3.3,Yes,14,Severe,9.3,,3.9,,Highly unstable,3.4,0.8,9.6,1.6,11.3,No,Professional,,3.4,18.7,18.0,6.5,0.9,12.6,6.2
NEPS-TAN-0142,18,0.3,9.9,1.0,Supportive,,Never,University,4.6,5.1,No,3,,1.4,Self pressure,7.0,,Highly unstable,3.9,6.9,1.8,6.3,8.1,No,Religious,Good,31.5,18.4,5.4,18.8,13.7,20.0,17.9
NEPS-TAN-0142,24,6.7,1.8,9.0,Hostile,Physical,Never,University,1.6,4.2,Don't know,1,,3.2,Self pressure,2.1,Basic phone,Some instability,9.7,6.5,6.9,2.6,12.7,No,Religious,Good,43.8,0.9,16.7,2.0,8.9,3.8,2.6
NEPS-TAN-0143,6,5.9,0.5,3.5,Hostile,Multiple,Sometimes,University,9.1,6.7,Yes,1,,9.8,Self pressure,9.6,Basic phone,Some instability,7.7,0.1,6.9,5.8,0.1,Maybe,Informal,Good,87.8,8.6,10.1,14.0,15.2,1.3,10.9
NEPS-TAN-0143,12,6.3,9.1,9.6,Hostile,Physical,Rarely,Employment,3.5,7.5,No,18,Moderate,1.5,Self pressure,3.9,Smartphone,Stable,4.1,4.9,9.4,0.1,0.4,No,,,5.9,10.9,14.3,9.6,0.9,13.9,4.8
NEPS-TAN-0143,18,4.8,2.7,6.8,Hostile,Verbal,Rarely,Employment,3.1,7.0,No,7,,0.0,Financial need,4.6,Basic phone,Some instability,3.3,2.2,6.3,8.3,1.5,Yes,,Some,25.5,18.0,3.7,2.1,10.7,3.7,1.2
NEPS-TAN-0143,24,1.9,9.5,7.0,Supportive,Verbal,Rarely,Employment,3.3,1.0,Yes,1,,6.4,Financial need,8.4,Smartphone,Some instability,2.4,6.4,9.6,5.6,8.3,Maybe,Informal,Good,15.1,18.1,1.8,7.9,4.4,2.7,18.6
NEPS-TAN-0144,6,2.8,6.8,9.6,Neutral,Physical,Often,Employment,8.6,8.6,Yes,5,Severe,3.1,Financial need,0.5,Basic phone,Some instability,6.7,8.8,8.0,8.8,2.8,Maybe,Religious,,18.7,5.1,19.7,17.8,13.9,2.5,18.1
NEPS-TAN-0144,12,1.1,8.0,8.4,Supportive,Multiple,Never,Vocational,1.9,7.0,Yes,3,Mild,0.7,,5.2,,Highly unstable,0.0,3.7,0.9,1.1,2.2,Maybe,Informal,,37.1,11.0,1.6,11.8,6.3,15.0,13.8
NEPS-TAN-0144,18,4.7,7.0,0.9,Hostile,Multiple,Never,University,7.5,7.7,Yes,15,Mild,0.7,Financial need,6.1,Basic phone,Highly unstable,9.1,4.8,1.7,5.1,6.6,Maybe,Professional,,9.6,10.3,3.4,15.1,3.3,1.1,11.0
NEPS-TAN-0144,24,6.2,5.4,6.3,Supportive,Verbal,Rarely,University,2.5,2.8,No,8,Mild,7.3,,0.7,Shared,Highly unstable,6.0,2.0,0.1,1.3,12.5,Yes,Informal,Good,63.4,19.6,5.5,14.3,3.0,17.0,2.6
NEPS-TAN-0145,6,4.4,3.6,9.3,Hostile,,Rarely,Employment,7.2,0.4,Yes,16,,4.2,,4.1,,Stable,0.0,9.8,0.6,7.2,11.9,Maybe,,Some,35.6,18.1,1.9,10.7,2.6,1.4,0.5
NEPS-TAN-0145,12,1.6,6.0,4.2,Hostile,,Often,Employment,3.8,6.1,Yes,18,Mild,1.2,,2.6,Shared,Stable,6.2,3.9,1.5,0.8,17.4,Yes,,Some,1.4,1.1,8.1,17.7,19.4,8.4,19.4
NEPS-TAN-0145,18,3.9,9.5,8.8,Supportive,Cyber,Rarely,Undecided,9.3,0.8,Don't know,12,Moderate,3.6,Self pressure,5.8,Shared,Some instability,6.6,4.4,4.3,9.8,13.7,No,Informal,,22.5,8.3,0.2,12.9,7.5,9.1,2.6
NEPS-TAN-0145,24,1.7,1.3,8.8,Supportive,,Sometimes,Vocational,2.6,7.9,Don't know,4,Moderate,9.4,Self pressure,2.7,Basic phone,Stable,6.8,8.5,6.4,9.5,10.7,Maybe,Professional,,62.3,8.2,12.8,14.5,18.1,14.2,13.2
NEPS-TAN-0146,6,5.7,3.8,2.2,Hostile,Physical,Rarely,Vocational,7.2,9.6,No,14,Mild,8.9,,3.6,Basic phone,Stable,2.5,9.5,9.5,0.3,13.8,Yes,Professional,,83.4,17.0,10.6,8.1,7.5,14.4,7.4
NEPS-TAN-0146,12,4.7,7.3,9.2,Hostile,Physical,Often,Employment,8.0,4.0,Don't know,8,Moderate,9.5,Self pressure,9.7,,Some instability,5.6,9.9,2.7,3.9,14.6,No,,Good,43.1,18.1,2.5,3.5,5.7,0.4,14.0
NEPS-TAN-0146,18,0.1,3.3,8.4,Hostile,Physical,Never,Employment,1.9,4.0,Yes,10,Moderate,5.8,Financial need,3.0,,Stable,1.1,9.2,0.1,8.7,5.5,Yes,Religious,,58.9,2.4,3.6,2.5,16.3,1.1,13.4
NEPS-TAN-0146,24,2.6,5.4,2.0,Supportive,Cyber,Never,Employment,7.8,8.9,Yes,1,Severe,5.7,Family expects,6.6,,Stable,1.0,9.1,9.0,0.3,12.9,No,Professional,Some,94.0,16.4,18.4,2.8,2.4,7.4,11.0
NEPS-TAN-0147,6,0.9,9.3,2.8,Supportive,Verbal,Sometimes,Employment,7.4,1.8,Don't know,14,Moderate,2.7,Financial need,0.5,,Stable,6.4,1.6,6.5,8.2,0.5,No,,Some,87.5,16.4,4.5,8.9,9.1,11.5,8.0
NEPS-TAN-0147,12,3.2,1.9,4.7,Supportive,Physical,Never,University,9.3,6.3,No,4,Severe,9.3,,0.2,Shared,Some instability,6.5,6.6,0.5,0.3,3.0,No,Informal,,12.8,6.2,6.4,13.3,18.9,2.4,0.5
NEPS-TAN-0147,18,3.0,9.7,6.9,Supportive,Verbal,Often,University,4.9,1.6,Yes,6,,2.0,Self pressure,3.5,Basic phone,Highly unstable,7.8,1.8,7.2,6.0,3.7,No,,Good,34.4,14.4,19.3,7.0,17.9,13.2,4.3
NEPS-TAN-0147,24,2.3,1.7,6.4,Neutral,Verbal,Rarely,Vocational,0.0,3.6,No,7,Moderate,2.3,Family expects,4.2,Smartphone,Highly unstable,3.5,0.3,4.0,9.1,11.0,Maybe,Professional,,18.7,12.1,15.8,2.4,10.1,3.2,17.1
NEPS-TAN-0148,6,3.8,1.0,4.9,Supportive,Cyber,Never,Employment,6.4,9.5,Don't know,7,Mild,7.1,Financial need,6.7,,Highly unstable,7.6,5.3,2.6,4.0,4.0,Maybe,Religious,Good,14.5,19.6,19.3,19.6,19.6,2.8,3.2
